Security,Date,Close,Market Cap,Volume
IBM,4/18/1985,14.1973,78117.4,3995200
IBM,4/19/1985,14.2112,78194,2958800
IBM,4/22/1985,14.2251,78270.6,2596400
IBM,4/23/1985,14.3643,79036.4,3876800
IBM,4/24/1985,14.3226,78806.7,3285600
IBM,4/25/1985,14.3504,78959.8,3944000
IBM,4/26/1985,14.1555,77887.6,2798400
IBM,4/29/1985,14.0581,77351.5,3251200
IBM,4/30/1985,14.0859,77504.7,5121200
IBM,5/1/1985,13.9885,76968.6,4540000
IBM,5/2/1985,13.9607,76815.4,5035200
IBM,5/3/1985,14.0421,76585.7,3082000
IBM,5/6/1985,14.014,76432.5,2317600
IBM,5/7/1985,14.1264,77045.2,3091600
IBM,5/8/1985,14.2808,77887.6,3702800
IBM,5/9/1985,14.3651,78347.2,3913200
IBM,5/10/1985,14.6178,79725.7,8956000
IBM,5/13/1985,14.6319,79802.3,4630400
IBM,5/14/1985,14.3791,78423.7,6204800
IBM,5/15/1985,14.4353,78730.1,4190400
IBM,5/16/1985,14.4915,79036.4,3927600
IBM,5/17/1985,14.6881,80108.6,5386400
IBM,5/20/1985,14.9408,81487.2,6864400
IBM,5/21/1985,14.9408,81487.2,4860000
IBM,5/22/1985,14.8706,81104.2,3428400
IBM,5/23/1985,14.7583,80491.6,3317200
IBM,5/24/1985,14.7021,80185.2,2700800
IBM,5/28/1985,14.6459,79878.9,3687600
IBM,5/29/1985,14.5757,79495.9,3758800
IBM,5/30/1985,14.3791,78423.7,6666400
IBM,5/31/1985,14.4493,78806.7,5487600
IBM,6/3/1985,14.5055,79113,5062400
IBM,6/4/1985,14.5757,79495.9,4704400
IBM,6/5/1985,14.4353,78730.1,6578000
IBM,6/6/1985,14.5757,79495.9,4774000
IBM,6/7/1985,14.3089,78040.8,4743600
IBM,6/10/1985,14.337,78194,3453600
IBM,6/11/1985,14.1545,77198.4,5695600
IBM,6/12/1985,13.5647,73981.8,10275600
IBM,6/13/1985,13.326,72679.8,15053200
IBM,6/14/1985,13.6068,74211.5,7012000
IBM,6/17/1985,13.4945,73598.8,5266400
IBM,6/18/1985,13.4664,73445.7,7276000
IBM,6/19/1985,13.4102,73139.3,5075600
IBM,6/20/1985,13.34,72756.4,5601200
IBM,6/21/1985,13.4102,73139.3,5460400
IBM,6/24/1985,13.5787,74058.4,4501200
IBM,6/25/1985,13.7051,74747.6,7012000
IBM,6/26/1985,13.8315,75436.9,3657200
IBM,6/27/1985,13.9298,75973,4606000
IBM,6/28/1985,13.9017,75819.8,3282000
IBM,7/1/1985,14.0281,76509.1,3563200
IBM,7/2/1985,13.9719,76202.8,4259200
IBM,7/3/1985,13.9017,75819.8,2667600
IBM,7/5/1985,13.986,76279.3,1475600
IBM,7/8/1985,13.8736,75666.7,3170400
IBM,7/9/1985,13.6209,74288.1,4798000
IBM,7/10/1985,13.8174,75360.3,6749200
IBM,7/11/1985,13.9017,75819.8,4175600
IBM,7/12/1985,13.9579,76126.2,3947200
IBM,7/15/1985,14.0983,76892,6230800
IBM,7/16/1985,14.4353,78730.1,6405200
IBM,7/17/1985,14.5336,79266.2,7542400
IBM,7/18/1985,14.4634,78883.3,6918400
IBM,7/19/1985,14.5196,79189.6,5556400
IBM,7/22/1985,14.5898,79572.5,4302400
IBM,7/23/1985,14.5336,79266.2,7519200
IBM,7/24/1985,14.5055,79113,5861200
IBM,7/25/1985,14.6319,79802.3,6155200
IBM,7/26/1985,14.8285,80874.5,5682000
IBM,7/29/1985,14.5617,79419.4,4069200
IBM,7/30/1985,14.66,79955.5,4559200
IBM,7/31/1985,14.7583,80491.6,5532000
IBM,8/1/1985,14.8846,81180.8,5443600
IBM,8/2/1985,14.7864,80644.7,2667200
IBM,8/5/1985,14.7442,80415,2681600
IBM,8/6/1985,14.5336,79266.2,4301600
IBM,8/7/1985,14.5196,79189.6,3817200
IBM,8/8/1985,14.545,78653.5,4469200
IBM,8/9/1985,14.4317,78040.8,2764000
IBM,8/12/1985,14.4034,77887.6,3920400
IBM,8/13/1985,14.3468,77581.3,2983200
IBM,8/14/1985,14.3609,77657.9,2174800
IBM,8/15/1985,14.3184,77428.1,2894000
IBM,8/16/1985,14.2476,77045.2,3217600
IBM,8/19/1985,14.2618,77121.8,2046000
IBM,8/20/1985,14.4459,78117.4,3700800
IBM,8/21/1985,14.545,78653.5,2836000
IBM,8/22/1985,14.3468,77581.3,3159600
IBM,8/23/1985,14.3751,77734.5,2554000
IBM,8/26/1985,14.5309,78576.9,2447600
IBM,8/27/1985,14.5309,78576.9,3147200
IBM,8/28/1985,14.5026,78423.7,2384000
IBM,8/29/1985,14.4459,78117.4,2020400
IBM,8/30/1985,14.3468,77581.3,2500400
IBM,9/3/1985,14.4034,77887.6,4079200
IBM,9/4/1985,14.4176,77964.2,2949200
IBM,9/5/1985,14.545,78653.5,3956800
IBM,9/6/1985,14.63,79113,4247600
IBM,9/9/1985,14.6583,79266.2,4435200
IBM,9/10/1985,14.4884,78347.2,3779200
IBM,9/11/1985,14.4176,77964.2,3344000
IBM,9/12/1985,14.4034,77887.6,5554000
IBM,9/13/1985,14.4459,78117.4,4892000
IBM,9/16/1985,14.545,78653.5,2749200
IBM,9/17/1985,14.3609,77657.9,3927600
IBM,9/18/1985,14.4459,78117.4,6550800
IBM,9/19/1985,14.5026,78423.7,5976800
IBM,9/20/1985,14.3609,77657.9,4362000
IBM,9/23/1985,14.5167,78500.3,6619200
IBM,9/24/1985,14.3609,77657.9,3756000
IBM,9/25/1985,14.0494,75973,8550000
IBM,9/26/1985,14.021,75819.8,8502800
IBM,9/27/1985,13.9927,75666.7,4400
IBM,9/30/1985,14.0352,75896.4,4222000
IBM,10/1/1985,14.3468,77581.3,5661600
IBM,10/2/1985,14.0918,76202.8,5931600
IBM,10/3/1985,14.0918,76202.8,5625600
IBM,10/4/1985,13.9927,75666.7,4077600
IBM,10/7/1985,14.0777,76126.2,4405200
IBM,10/8/1985,14.0918,76202.8,3343600
IBM,10/9/1985,14.0777,76126.2,3050000
IBM,10/10/1985,14.0918,76202.8,3544400
IBM,10/11/1985,14.2335,76968.6,5520400
IBM,10/14/1985,14.5026,78423.7,5536800
IBM,10/15/1985,14.5026,78423.7,5413600
IBM,10/16/1985,14.6583,79266.2,4663200
IBM,10/17/1985,14.5592,78730.1,5425200
IBM,10/18/1985,14.4601,78194,3583200
IBM,10/21/1985,14.4459,78117.4,2540800
IBM,10/22/1985,14.63,79113,5018800
IBM,10/23/1985,14.7858,79955.5,6920000
IBM,10/24/1985,14.5734,78806.7,4781600
IBM,10/25/1985,14.5026,78423.7,3100800
IBM,10/28/1985,14.6583,79266.2,3061600
IBM,10/29/1985,14.7858,79955.5,4186000
IBM,10/30/1985,14.8566,80338.4,5880400
IBM,10/31/1985,14.715,79572.5,4611600
IBM,11/1/1985,14.8283,80185.2,4550400
IBM,11/4/1985,14.9841,81027.7,6922000
IBM,11/5/1985,15.1116,81716.9,7319600
IBM,11/6/1985,15.1801,81410.6,7918800
IBM,11/7/1985,15.0944,80951.1,4187200
IBM,11/8/1985,15.1373,81180.8,4726400
IBM,11/11/1985,15.38,82482.8,6651200
IBM,11/12/1985,15.4657,82942.3,9421600
IBM,11/13/1985,15.4229,82712.5,5617200
IBM,11/14/1985,15.6085,83708.2,5374000
IBM,11/15/1985,15.6228,83784.7,8264000
IBM,11/18/1985,15.8227,84856.9,4721600
IBM,11/19/1985,15.7942,84703.8,6658800
IBM,11/20/1985,15.8798,85163.3,3935600
IBM,11/21/1985,16.0226,85929.1,6860800
IBM,11/22/1985,15.937,85469.6,4298800
IBM,11/25/1985,15.8798,85163.3,2474000
IBM,11/26/1985,15.8798,85163.3,2822000
IBM,11/27/1985,16.0226,85929.1,4313600
IBM,11/29/1985,15.9655,85622.8,2055200
IBM,12/2/1985,15.7513,84474,2686400
IBM,12/3/1985,15.837,84933.5,3070800
IBM,12/4/1985,16.2083,86924.8,4858000
IBM,12/5/1985,16.0798,86235.5,7622800
IBM,12/6/1985,16.194,86848.2,6553600
IBM,12/9/1985,16.5225,88609.6,6650000
IBM,12/10/1985,16.7509,89835,7760800
IBM,12/11/1985,17.0223,91290.1,7942400
IBM,12/12/1985,16.9794,91060.4,5630400
IBM,12/13/1985,17.1651,92056,7560400
IBM,12/16/1985,17.3936,93281.4,6344400
IBM,12/17/1985,17.4221,93434.5,7144400
IBM,12/18/1985,17.465,93664.3,6102800
IBM,12/19/1985,17.5649,94200.4,4423600
IBM,12/20/1985,17.622,94506.7,8512400
IBM,12/23/1985,17.5935,94353.6,4883600
IBM,12/24/1985,17.4507,93587.7,4046400
IBM,12/26/1985,17.5078,93894.1,2250800
IBM,12/27/1985,17.7649,95272.6,2908400
IBM,12/30/1985,18.079,96957.5,3812800
IBM,12/31/1985,17.7649,95697.5,3696400
IBM,1/2/1986,17.365,93543.6,7218400
IBM,1/3/1986,17.6363,95005.2,4239200
IBM,1/6/1986,17.6363,95005.2,3208800
IBM,1/7/1986,17.7791,95774.5,5775600
IBM,1/8/1986,17.008,91620.4,7835600
IBM,1/9/1986,17.1794,92543.5,8873200
IBM,1/10/1986,16.9651,91389.6,5160800
IBM,1/13/1986,17.0223,91697.3,4582800
IBM,1/14/1986,17.0508,91851.2,3540400
IBM,1/15/1986,17.4364,93928.2,5574400
IBM,1/16/1986,17.822,96005.3,8058400
IBM,1/17/1986,17.2365,92851.2,10030800
IBM,1/20/1986,17.0651,91928.1,5755200
IBM,1/21/1986,17.0794,92005,5398400
IBM,1/22/1986,16.4796,88774.1,6143200
IBM,1/23/1986,16.908,91081.9,5410800
IBM,1/24/1986,17.1365,92312.7,5644000
IBM,1/27/1986,17.0937,92082,4503200
IBM,1/28/1986,17.3364,93389.7,4463200
IBM,1/29/1986,17.2508,92928.2,6634800
IBM,1/30/1986,17.0794,92005,3823600
IBM,1/31/1986,17.3079,93235.9,5692000
IBM,2/3/1986,17.6649,95159.1,5548400
IBM,2/4/1986,17.5935,94774.4,6923600
IBM,2/5/1986,17.6935,95312.9,4111200
IBM,2/6/1986,17.7077,95389.8,5418400
IBM,2/7/1986,17.9206,95851.4,7371200
IBM,2/10/1986,18.0932,96774.5,5606800
IBM,2/11/1986,18.0357,96466.8,5821200
IBM,2/12/1986,17.8343,95389.8,6938000
IBM,2/13/1986,17.9062,95774.5,5012000
IBM,2/14/1986,17.9781,96159.1,6955200
IBM,2/18/1986,18.2802,97774.6,7409200
IBM,2/19/1986,18.1219,96928.4,6572000
IBM,2/20/1986,18.3089,97928.4,5216800
IBM,2/21/1986,18.3808,98313.1,7176400
IBM,2/24/1986,18.2802,97774.6,6880400
IBM,2/25/1986,18.1219,96928.4,4901600
IBM,2/26/1986,18.2082,97389.9,4518000
IBM,2/27/1986,17.935,95928.3,11134400
IBM,2/28/1986,17.3597,92851.2,12986400
IBM,3/3/1986,17.4028,93082,10221200
IBM,3/4/1986,17.2302,92158.9,7469200
IBM,3/5/1986,17.072,91312.7,11906000
IBM,3/6/1986,16.8851,90312.6,13033200
IBM,3/7/1986,16.7988,89851.1,8574800
IBM,3/10/1986,17.0864,91389.6,6250800
IBM,3/11/1986,17.4891,93543.6,7794000
IBM,3/12/1986,17.1439,91697.3,9223200
IBM,3/13/1986,17.3165,92620.5,8344800
IBM,3/14/1986,17.3021,92543.5,10050000
IBM,3/17/1986,17.3597,92851.2,7710800
IBM,3/18/1986,17.5323,93774.4,7266800
IBM,3/19/1986,17.446,93312.8,5218800
IBM,3/20/1986,17.2734,92389.7,5808800
IBM,3/21/1986,17.1439,91697.3,9095200
IBM,3/24/1986,17.1296,91620.4,6374800
IBM,3/25/1986,17.0289,91081.9,4632000
IBM,3/26/1986,16.9857,90851.1,5964000
IBM,3/27/1986,17.1583,91774.3,8787600
IBM,3/31/1986,17.4316,93235.9,7758000
IBM,4/1/1986,17.1583,91774.3,8824800
IBM,4/2/1986,17.3741,92928.2,7730400
IBM,4/3/1986,17.2159,92082,7648400
IBM,4/4/1986,17.0576,91235.8,7179200
IBM,4/7/1986,17.2015,92005,6402800
IBM,4/8/1986,17.4891,93543.6,6768400
IBM,4/9/1986,17.1727,91851.2,6617600
IBM,4/10/1986,17.2878,92466.6,5876000
IBM,4/11/1986,17.2302,92158.9,8898800
IBM,4/14/1986,17.5323,93774.4,4418000
IBM,4/15/1986,17.561,93928.2,7004800
IBM,4/16/1986,17.8055,95236,7488800
IBM,4/17/1986,17.7912,95159.1,6957600
IBM,4/18/1986,17.561,93928.2,5848400
IBM,4/21/1986,17.8199,95312.9,5760800
IBM,4/22/1986,17.6042,94159,4792400
IBM,4/23/1986,17.8631,95543.7,4142800
IBM,4/24/1986,18.1363,97005.3,8799600
IBM,4/25/1986,18.3521,98159.2,6569200
IBM,4/28/1986,18.5678,99313.1,5258400
IBM,4/29/1986,18.3377,98082.3,6093600
IBM,4/30/1986,17.9781,96159.1,4564800
IBM,5/1/1986,18.05,96543.7,4700000
IBM,5/2/1986,17.7336,94851.3,5057600
IBM,5/5/1986,17.9062,95774.5,4131600
IBM,5/6/1986,17.748,94928.3,5362400
IBM,5/7/1986,17.4028,93082,8740400
IBM,5/8/1986,17.2695,91697.3,6397600
IBM,5/9/1986,17.3565,92158.9,4644800
IBM,5/12/1986,17.3854,92312.7,3923200
IBM,5/13/1986,17.255,91620.4,5740800
IBM,5/14/1986,17.1681,91158.8,6863600
IBM,5/15/1986,16.8494,89466.4,5956000
IBM,5/16/1986,16.7914,89158.7,5830800
IBM,5/19/1986,16.7045,88697.2,5266800
IBM,5/20/1986,16.9508,90004.9,4058800
IBM,5/21/1986,16.748,88927.9,4863600
IBM,5/22/1986,16.6176,88235.6,9345200
IBM,5/23/1986,16.6755,88543.3,6668800
IBM,5/27/1986,17.0377,90466.5,5462800
IBM,5/28/1986,17.5448,93158.9,14853200
IBM,5/29/1986,17.7187,94082.1,7259600
IBM,5/30/1986,17.6607,93774.4,7961600
IBM,6/2/1986,17.6462,93697.4,5168800
IBM,6/3/1986,17.7042,94005.1,4672400
IBM,6/4/1986,17.3854,92312.7,5808000
IBM,6/5/1986,17.4724,92774.3,3867600
IBM,6/6/1986,17.3709,92235.8,3349600
IBM,6/9/1986,17.0088,90312.6,6198000
IBM,6/10/1986,17.1971,91312.7,5143600
IBM,6/11/1986,17.284,91774.3,4396000
IBM,6/12/1986,17.1536,91081.9,3163200
IBM,6/13/1986,17.342,92082,3710000
IBM,6/16/1986,17.2116,91389.6,3631200
IBM,6/17/1986,17.0232,90389.6,3884000
IBM,6/18/1986,16.9653,90081.8,5847200
IBM,6/19/1986,16.8059,89235.6,5526800
IBM,6/20/1986,17.0957,90774.2,6602800
IBM,6/23/1986,16.8204,89312.6,4283600
IBM,6/24/1986,16.9798,90158.8,4822400
IBM,6/25/1986,17.0957,90774.2,4464800
IBM,6/26/1986,17.0088,90312.6,3215200
IBM,6/27/1986,17.0377,90466.5,2749600
IBM,6/30/1986,16.9798,90158.8,3998000
IBM,7/1/1986,17.2261,91466.5,6998800
IBM,7/2/1986,17.3275,92005,6294400
IBM,7/3/1986,17.2695,91697.3,3878400
IBM,7/7/1986,16.8349,89389.5,5023600
IBM,7/8/1986,16.7625,89004.9,7844800
IBM,7/9/1986,16.719,88774.1,5236400
IBM,7/10/1986,16.8928,89697.2,7181600
IBM,7/11/1986,16.5886,88081.7,8932800
IBM,7/14/1986,16.1395,85697,8913200
IBM,7/15/1986,15.7338,83543,14482000
IBM,7/16/1986,15.4296,81927.6,12262400
IBM,7/17/1986,15.2992,81235.2,9494800
IBM,7/18/1986,15.2702,81081.4,9726400
IBM,7/21/1986,15.2847,81158.3,5461200
IBM,7/22/1986,15.4875,82235.3,6345600
IBM,7/23/1986,15.4296,81927.6,4619200
IBM,7/24/1986,15.4296,81927.6,4809200
IBM,7/25/1986,15.5455,82543,3540800
IBM,7/28/1986,15.3426,81466,5924000
IBM,7/29/1986,15.2123,80773.6,4422400
IBM,7/30/1986,15.3282,81389.1,5106000
IBM,7/31/1986,15.3571,81542.9,4158000
IBM,8/1/1986,15.2267,80850.6,3043200
IBM,8/4/1986,15.2557,81004.4,6079200
IBM,8/5/1986,15.1688,80542.9,4602800
IBM,8/6/1986,15.1978,80696.7,6471600
IBM,8/7/1986,15.3117,80619.8,4779200
IBM,8/8/1986,15.1948,80004.4,3627600
IBM,8/11/1986,15.3117,80619.8,6321600
IBM,8/12/1986,15.4871,81542.9,6309600
IBM,8/13/1986,15.6624,82466,7302400
IBM,8/14/1986,15.6916,82619.9,5294800
IBM,8/15/1986,15.5601,81927.6,4313600
IBM,8/18/1986,15.8231,83312.2,5783600
IBM,8/19/1986,15.9838,84158.4,6588800
IBM,8/20/1986,16.276,85697,6307600
IBM,8/21/1986,16.1299,84927.7,6657600
IBM,8/22/1986,16.1299,84927.7,3053600
IBM,8/25/1986,16.2468,85543.1,5867600
IBM,8/26/1986,16.4952,86850.9,7434400
IBM,8/27/1986,16.4952,86850.9,6246400
IBM,8/28/1986,16.3637,86158.6,4916000
IBM,8/29/1986,16.2176,85389.3,3550400
IBM,9/2/1986,15.8961,83696.9,7753200
IBM,9/3/1986,15.9108,83773.8,6514400
IBM,9/4/1986,16.2906,85773.9,6520000
IBM,9/5/1986,16.4075,86389.3,10476000
IBM,9/8/1986,16.802,88466.4,10516400
IBM,9/9/1986,16.8166,88543.3,9004400
IBM,9/10/1986,16.8458,88697.2,7067600
IBM,9/11/1986,16.276,85697,11442400
IBM,9/12/1986,16.0569,84543.1,17518000
IBM,9/15/1986,16.013,84312.3,8778000
IBM,9/16/1986,16.1591,85081.6,5652400
IBM,9/17/1986,16.0861,84696.9,5446400
IBM,9/18/1986,16.1737,85158.5,6031200
IBM,9/19/1986,15.9984,84235.4,6681200
IBM,9/22/1986,16.203,85312.4,5892000
IBM,9/23/1986,16.276,85697,5676800
IBM,9/24/1986,16.0715,84620,7253600
IBM,9/25/1986,15.8669,83543,5888400
IBM,9/26/1986,15.8377,83389.2,4400000
IBM,9/29/1986,15.6916,82619.9,7008800
IBM,9/30/1986,15.7208,82773.8,7007600
IBM,10/1/1986,15.5455,81850.6,5035600
IBM,10/2/1986,15.5455,81850.6,4586800
IBM,10/3/1986,15.2971,80542.9,8020800
IBM,10/6/1986,15.6039,82158.3,3980400
IBM,10/7/1986,14.9757,78850.5,13499600
IBM,10/8/1986,14.9026,78465.8,13040800
IBM,10/9/1986,14.2598,75081,12358800
IBM,10/10/1986,14.4497,76081.1,9724400
IBM,10/13/1986,14.2598,75081,6437200
IBM,10/14/1986,14.1283,74388.7,12568800
IBM,10/15/1986,14.3767,75696.4,8958400
IBM,10/16/1986,14.1575,74542.5,8882000
IBM,10/17/1986,14.2452,75004.1,7790400
IBM,10/20/1986,14.0552,74004,5938800
IBM,10/21/1986,14.1867,74696.4,6788000
IBM,10/22/1986,14.0698,74081,5135600
IBM,10/23/1986,14.2013,74773.3,6909200
IBM,10/24/1986,14.1867,74696.4,6029600
IBM,10/27/1986,14.2744,75158,4788000
IBM,10/28/1986,14.1137,74311.8,4852800
IBM,10/29/1986,14.1283,74388.7,4146000
IBM,10/30/1986,14.2598,75081,6807200
IBM,10/31/1986,14.4497,76081.1,4653200
IBM,11/3/1986,14.7711,77773.5,4918800
IBM,11/4/1986,14.7127,77465.8,6650400
IBM,11/5/1986,14.5181,75773.4,8430800
IBM,11/6/1986,14.3118,74696.4,10324800
IBM,11/7/1986,14.3265,74773.3,4413600
IBM,11/10/1986,14.5181,75773.4,3992800
IBM,11/11/1986,14.5918,76158,3005600
IBM,11/12/1986,14.4739,75542.6,4522000
IBM,11/13/1986,14.1349,73773.3,4905600
IBM,11/14/1986,14.3118,74696.4,4815600
IBM,11/17/1986,14.3855,75081,4794800
IBM,11/18/1986,14.2086,74157.9,6960400
IBM,11/19/1986,14.5034,75696.4,6676000
IBM,11/20/1986,14.5624,76004.2,6828000
IBM,11/21/1986,14.5329,75850.3,8373600
IBM,11/24/1986,14.695,76696.5,6383200
IBM,11/25/1986,14.9898,78235,7595600
IBM,11/26/1986,14.8571,77542.7,4033600
IBM,11/28/1986,14.9898,78235,2908000
IBM,12/1/1986,15.0193,78388.9,4846800
IBM,12/2/1986,15.3141,79927.4,11705600
IBM,12/3/1986,15.1667,79158.2,7534800
IBM,12/4/1986,15.0635,78619.7,5337600
IBM,12/5/1986,14.9308,77927.3,5192000
IBM,12/8/1986,15.0635,78619.7,6123200
IBM,12/9/1986,14.9603,78081.2,4014800
IBM,12/10/1986,15.093,78773.5,5709200
IBM,12/11/1986,15.093,78773.5,8718000
IBM,12/12/1986,14.9161,77850.4,4122400
IBM,12/15/1986,15.0488,78542.8,5607600
IBM,12/16/1986,15.1077,78850.5,6264000
IBM,12/17/1986,14.9456,78004.3,4607600
IBM,12/18/1986,14.7835,77158.1,6434400
IBM,12/19/1986,14.754,77004.2,11337200
IBM,12/22/1986,14.5181,75773.4,6542000
IBM,12/23/1986,14.2086,74157.9,9708400
IBM,12/24/1986,14.3855,75081,4131600
IBM,12/26/1986,14.3855,75081,1529200
IBM,12/29/1986,14.2234,74234.8,4049200
IBM,12/30/1986,14.2528,74388.7,4867600
IBM,12/31/1986,14.1497,72710.8,6036800
IBM,1/2/1987,14.3855,73922.6,2740000
IBM,1/5/1987,14.5771,74907.2,7058000
IBM,1/6/1987,14.5034,74528.5,7851200
IBM,1/7/1987,14.5624,74831.5,6727600
IBM,1/8/1987,14.4887,74452.8,8978000
IBM,1/9/1987,14.415,74074.1,6905600
IBM,1/12/1987,14.1939,72938,10062800
IBM,1/13/1987,13.737,70590,15897200
IBM,1/14/1987,13.9875,71877.6,12796000
IBM,1/15/1987,14.1497,72710.8,10996000
IBM,1/16/1987,14.1497,72710.8,10620400
IBM,1/19/1987,14.7687,75891.9,10982400
IBM,1/20/1987,14.4739,74377,13113600
IBM,1/21/1987,14.4739,74377,10776000
IBM,1/22/1987,15.0193,77179.4,10136400
IBM,1/23/1987,14.8866,76497.8,15893600
IBM,1/26/1987,15.0045,77103.7,7670800
IBM,1/27/1987,15.2551,78391.3,8378000
IBM,1/28/1987,15.3288,78770,9041200
IBM,1/29/1987,15.1667,77936.8,8751200
IBM,1/30/1987,15.1814,78012.6,5763600
IBM,2/2/1987,15.5941,80133.3,8006000
IBM,2/3/1987,15.6825,80587.8,9894000
IBM,2/4/1987,15.9331,81875.3,9358400
IBM,2/5/1987,16.2719,82935.7,12744800
IBM,2/6/1987,16.1382,82254,6495200
IBM,2/9/1987,15.9004,81042.2,6738800
IBM,2/10/1987,15.8558,80815,7437200
IBM,2/11/1987,15.9301,81193.7,5250400
IBM,2/12/1987,15.7667,80360.5,6943600
IBM,2/13/1987,15.9896,81496.6,5635600
IBM,2/17/1987,16.4502,83844.6,9238000
IBM,2/18/1987,16.4057,83617.4,7656000
IBM,2/19/1987,16.5394,84299,5770000
IBM,2/20/1987,16.5988,84602,8159600
IBM,2/23/1987,17.0447,86874.2,11590800
IBM,2/24/1987,17.0001,86647,8065600
IBM,2/25/1987,16.8515,85889.6,5031200
IBM,2/26/1987,16.5691,84450.5,7337200
IBM,2/27/1987,16.584,84526.3,4153600
IBM,3/2/1987,16.4651,83920.3,4176400
IBM,3/3/1987,16.4205,83693.1,3944400
IBM,3/4/1987,16.6286,84753.5,7228000
IBM,3/5/1987,16.688,85056.4,5288800
IBM,3/6/1987,16.5691,84450.5,3825600
IBM,3/9/1987,16.5097,84147.6,5287200
IBM,3/10/1987,16.9852,86571.2,7408400
IBM,3/11/1987,16.8515,85889.6,9330400
IBM,3/12/1987,17.1487,87404.4,8771200
IBM,3/13/1987,17.223,87783.1,7527600
IBM,3/16/1987,17.1933,87631.6,3978400
IBM,3/17/1987,17.4905,89146.4,7795200
IBM,3/18/1987,17.3864,88616.2,7588800
IBM,3/19/1987,17.4756,89070.7,4371600
IBM,3/20/1987,17.6688,90055.3,8700400
IBM,3/23/1987,17.8025,90737,8742400
IBM,3/24/1987,18.174,92630.5,6735200
IBM,3/25/1987,18.501,94296.8,8337200
